time,latitude,longitude,sstMasked
UTC,degrees_north,degrees_east,degree_C
2022-06-05T12:00:00Z,51.47917,-68.10416,NaN
2022-06-05T12:00:00Z,51.47917,-68.06249,NaN
2022-06-05T12:00:00Z,51.47917,-68.02083,NaN
2022-06-05T12:00:00Z,51.47917,-67.97916,NaN
2022-06-05T12:00:00Z,51.47917,-67.93749,NaN
2022-06-05T12:00:00Z,51.47917,-67.89583,NaN
2022-06-05T12:00:00Z,51.47917,-67.85416,NaN
2022-06-05T12:00:00Z,51.47917,-67.81249,NaN
2022-06-05T12:00:00Z,51.47917,-67.77083,NaN
2022-06-05T12:00:00Z,51.47917,-67.72916,NaN
2022-06-05T12:00:00Z,51.47917,-67.68749,NaN
2022-06-05T12:00:00Z,51.47917,-67.64583,NaN
2022-06-05T12:00:00Z,51.47917,-67.60416,NaN
2022-06-05T12:00:00Z,51.47917,-67.56249,NaN
2022-06-05T12:00:00Z,51.47917,-67.52083,NaN
2022-06-05T12:00:00Z,51.47917,-67.47916,NaN
2022-06-05T12:00:00Z,51.47917,-67.43749,NaN
2022-06-05T12:00:00Z,51.47917,-67.39583,NaN
2022-06-05T12:00:00Z,51.47917,-67.35416,NaN
2022-06-05T12:00:00Z,51.47917,-67.31249,NaN
2022-06-05T12:00:00Z,51.47917,-67.27083,NaN
2022-06-05T12:00:00Z,51.47917,-67.22916,NaN
2022-06-05T12:00:00Z,51.47917,-67.18749,NaN
2022-06-05T12:00:00Z,51.47917,-67.14583,NaN
2022-06-05T12:00:00Z,51.47917,-67.10416,NaN
2022-06-05T12:00:00Z,51.47917,-67.06249,NaN
2022-06-05T12:00:00Z,51.47917,-67.02083,NaN
2022-06-05T12:00:00Z,51.47917,-66.97916,NaN
2022-06-05T12:00:00Z,51.47917,-66.93749,NaN
2022-06-05T12:00:00Z,51.47917,-66.89583,NaN
2022-06-05T12:00:00Z,51.47917,-66.85416,NaN
2022-06-05T12:00:00Z,51.47917,-66.81249,NaN
2022-06-05T12:00:00Z,51.47917,-66.77083,NaN
2022-06-05T12:00:00Z,51.47917,-66.72916,NaN
2022-06-05T12:00:00Z,51.47917,-66.68749,NaN
2022-06-05T12:00:00Z,51.47917,-66.64583,NaN
2022-06-05T12:00:00Z,51.47917,-66.60416,NaN
2022-06-05T12:00:00Z,51.47917,-66.56249,NaN
2022-06-05T12:00:00Z,51.47917,-66.52083,NaN
2022-06-05T12:00:00Z,51.47917,-66.47916,NaN
2022-06-05T12:00:00Z,51.47917,-66.43749,NaN
2022-06-05T12:00:00Z,51.47917,-66.39583,NaN
2022-06-05T12:00:00Z,51.47917,-66.35416,NaN
2022-06-05T12:00:00Z,51.47917,-66.31249,NaN
2022-06-05T12:00:00Z,51.47917,-66.27083,NaN
2022-06-05T12:00:00Z,51.47917,-66.22916,NaN
2022-06-05T12:00:00Z,51.47917,-66.18749,NaN
2022-06-05T12:00:00Z,51.47917,-66.14583,NaN
2022-06-05T12:00:00Z,51.47917,-66.10416,NaN
2022-06-05T12:00:00Z,51.47917,-66.06249,NaN
2022-06-05T12:00:00Z,51.47917,-66.02083,NaN
2022-06-05T12:00:00Z,51.47917,-65.97916,NaN
2022-06-05T12:00:00Z,51.47917,-65.93749,NaN
2022-06-05T12:00:00Z,51.47917,-65.89583,NaN
2022-06-05T12:00:00Z,51.47917,-65.85416,NaN
2022-06-05T12:00:00Z,51.47917,-65.81249,NaN
2022-06-05T12:00:00Z,51.47917,-65.77083,NaN
2022-06-05T12:00:00Z,51.47917,-65.72916,NaN
2022-06-05T12:00:00Z,51.47917,-65.68749,NaN
2022-06-05T12:00:00Z,51.47917,-65.64583,NaN
2022-06-05T12:00:00Z,51.47917,-65.60416,NaN
2022-06-05T12:00:00Z,51.47917,-65.56249,NaN
2022-06-05T12:00:00Z,51.47917,-65.52083,NaN
2022-06-05T12:00:00Z,51.47917,-65.47916,NaN
2022-06-05T12:00:00Z,51.47917,-65.43749,NaN
2022-06-05T12:00:00Z,51.47917,-65.39583,NaN
2022-06-05T12:00:00Z,51.47917,-65.35416,NaN
2022-06-05T12:00:00Z,51.47917,-65.31249,NaN
2022-06-05T12:00:00Z,51.47917,-65.27083,NaN
2022-06-05T12:00:00Z,51.47917,-65.22916,NaN
2022-06-05T12:00:00Z,51.47917,-65.18749,NaN
2022-06-05T12:00:00Z,51.47917,-65.14583,NaN
2022-06-05T12:00:00Z,51.47917,-65.10416,NaN
2022-06-05T12:00:00Z,51.47917,-65.06249,NaN
2022-06-05T12:00:00Z,51.47917,-65.02083,NaN
