id,latitude,longitude,count
145376,-28.6,153.6,1
43148,-28.6,153.6,1
9628,-28.6,153.6,1
86052,-24.978861,153.163415,1
121536,-25.028406,153.149244,1
17464,-25.016008,153.147098,1
131036,-25,153.1,1
102651,-18.609996,-174.030463,1
134125,-24.989381,153.143004,1
77445,-25.074692,153.064014,1
46307,-18.609996,-174.030463,1
42375,-19.776387,-175.025063,1
73532,-24.946376,153.195524,1
9907,-25.037311,153.171327,1
112358,-25.03858,153.171038,1
17963,-24.948529,153.142386,1
130690,-25.142237,153.063082,1
55436,-18.609996,-174.030463,1
82611,-24.988008,153.185095,1
57227,-24.979296,153.176634,1
123319,-24.9805,153.1721,1
82601,-24.92565,153.157389,1
78057,-24.925504,153.148652,1
20671,-25.00324,153.131648,1
51538,-25.154659,153.031333,1
100359,-18.601862,-174.024969,1
111154,-28.6,153.6,1
132922,-25.0534,153.164525,1
86978,-25.040315,153.161798,1
129641,-25.056138,153.159474,1
54261,-25.02795,153.158337,1
118629,-25.017238,153.154081,1
7645,-24.987218,153.097894,1
82005,-24.991568,153.09585,1
15980,-25.102883,153.072144,1
142508,-28.6,153.6,1
30102,-28.6,153.6,1
50494,-25,153.1,1
39908,-25,153.1,1
132921,-25.029266,153.095634,1
74672,-25.050724,153.075081,1
84263,-25.095261,153.064693,1
143581,-25.095452,153.062396,1
41482,-28.6,153.6,1
20112,-28.6,153.6,1
31013,-25.012045,153.133701,1
11288,-25,153.1,1
101016,-18.615202,-173.980681,1
107697,-28.6,153.6,1
41124,-27.9892,153.5545,1
24303,-27.998,153.5161,1
29703,-25.070015,153.101979,1
117092,-25.072716,153.101761,1
102787,-25,153.1,1
31496,-25.065942,153.087666,1
132587,-25.061218,153.04836,1
24102,-28.6,153.6,1
87895,-24.953604,153.119026,1
116966,-24.965763,153.118513,1
144942,-24.985687,153.179018,1
129640,-24.976427,153.163043,1
29920,-24.934232,153.131945,1
61052,-25.001335,153.118572,1
93474,-25.000788,153.115791,1
44977,-28.6,153.6,1
4707,-24.904034,153.168128,1
58774,-24.93063,153.165502,1
21272,-24.925412,153.163524,1
100916,-25.02786,153.090914,1
33312,-25.01053,153.168565,1
145415,-18.609996,-174.030463,1
38888,-18.73742,-174.139122,1
114768,-24.946633,153.146237,1
138232,-27.722436,-144.481201,1
132522,-25,153.1,1
127135,-25,153.1,1
97328,-25,153.1,1
93058,-18.745115,-174.127098,1
97388,-25,153.1,1
87616,-25,153.1,1
108573,-18.609996,-174.030463,1
23272,-28.6,153.6,1
133745,-1.9874,-80.7641,1
117199,-1.9874,-80.7641,1
80585,-1.9874,-80.7641,1
74351,-1.9874,-80.7641,1
76022,-1.9874,-80.7641,1
54382,-1.9874,-80.7641,1
37427,-1.9874,-80.7641,1
117790,-2.2679,-81.0176,1
125257,-2.2679,-81.0176,1
100438,-2.2679,-81.0176,1
31152,-2.2679,-81.0176,1
21491,-2.2679,-81.0176,1
20800,-2.2679,-81.0176,1
22539,-2.2679,-81.0176,1
16286,-2.2679,-81.0176,1
4387,-2.2679,-81.0176,1
7128,-2.2679,-81.0176,1
74718,-18.609996,-174.030463,1
668,-19.691072,-175.102997,1
106300,-25.001,153.1659,1
85372,-25,153.1,1
20733,-18.712737,-174.10978,1
38134,-25,153.1,1
2192,-25,153.1,1
110849,-18.728928,-174.061523,1
105306,-25,153.1,1
63758,-25,153.1,1
120516,-18.68077,-174.046928,1
80053,-25,153.1,1
138503,-25,153.1,1
114292,-25,153.1,1
55799,-25,153.1,1
87506,-17.537042,-149.829477,1
57974,-17.537042,-149.829477,1
120968,-18.573392,-174.010418,1
99426,-18.573392,-174.010418,1
74938,-25,153.1,1
11810,-25,153.1,1
125675,-18.707182,-174.10844,1
132378,-19.691072,-175.102997,1
65056,-28.6,153.6,1
40920,-28.6,153.6,1
25510,-28.6,153.6,1
40433,-28,153.5,1
104295,-32.7,152.25,1
84322,-2.19,-80.98,1
77176,-17.537042,-149.829477,1
132377,-19.691072,-175.102997,1
100567,-25,153.1,1
2264,-37.1,150,1
1319,-28.6,153.6,1
14836,-29.271237,-177.969001,1
3984,-29.271237,-177.969001,1
90652,-29.27,-177.97,1
60798,-29.27,-177.97,1
103835,-28,153.5,1
69056,-24.954477,153.168629,1
15692,-24.988176,153.163136,1
19755,-24.980041,153.154992,1
19756,-24.971139,153.153092,1
73891,-29.271237,-177.969001,1
60788,-29.271237,-177.969001,1
134612,-24.981894,153.160551,1
26508,-25.043213,153.11132,1
104189,-29.291205,-177.904185,1
134814,-29.306645,-177.9329,1
143793,-29.271237,-177.969001,1
102323,-29.271237,-177.969001,1
138374,-24.997491,153.193961,1
74221,-25.047086,153.167626,1
34999,-25.055458,153.13309,1
119449,-25.049028,153.124863,1
94174,-25.099536,153.086904,1
44815,-29.309145,-177.96639,1
10862,-25,153.1,1
123998,-18.609996,-174.030463,1
42681,-28.6,153.6,1
138975,-28.6,153.6,1
2731,-28,153.5,1
113354,-32.7,152.25,1
115715,-37.1,150,1
20054,-37.1,150,1
93774,-25,153.1,1
11809,-25,153.1,1
75315,-29.0615,-71.5329,1
61226,-29.0615,-71.5329,1
22569,-29.0615,-71.5329,1
145049,-4.1611,-81.2304,1
126445,-4.1611,-81.2304,1
117799,-4.1611,-81.2304,1
115509,-4.1611,-81.2304,1
114854,-4.1611,-81.2304,1
111276,-4.1611,-81.2304,1
94894,-4.1611,-81.2304,1
81621,-4.1611,-81.2304,1
73056,-4.1611,-81.2304,1
77183,-4.1611,-81.2304,1
70662,-4.1611,-81.2304,1
64186,-4.1611,-81.2304,1
56989,-4.1611,-81.2304,1
56519,-4.1611,-81.2304,1
14183,-28.6,153.6,1
20910,-25,153.1,1
104755,-32.7,152.25,1
5009,-32.7,152.25,1
97511,-28.6,153.6,1
29725,-27.9343,153.4895,1
33084,-25,153.1,1
22188,-25,153.1,1
122127,-28.6,153.6,1
44653,-18.609996,-174.030463,1
122623,-28.6,153.6,1
56873,-28.6,153.6,1
140187,-28.6,153.6,1
7052,-27.0112,153.3987,1
7051,-27.0292,153.3485,1
90909,-25,153.1,1
117510,-28,153.5,1
38604,-43.010847,147.404046,1
120368,-28.6,153.6,1
102935,-28.6,153.6,1
90021,-28.6,153.6,1
71035,-28.6,153.6,1
129481,-32.7,152.25,1
111117,-28.6,153.6,1
22782,-32.7,152.25,1
13216,-32.7,152.25,1
115261,-28.6,153.6,1
139422,-28.6,153.6,1
103621,-28.6,153.6,1
93379,-28.6,153.6,1
10976,-28.6,153.6,1
36446,-28,153.5,1
29065,-28,153.5,1
101966,-28.6,153.6,1
95696,-28.6,153.6,1
92319,-28.6,153.6,1
7412,-28.6,153.6,1
127772,-37.1,150,1
139440,-28.6,153.6,1
80971,-32.7,152.25,1
70509,-28.6,153.6,1
43648,-28.6,153.6,1
108830,-28.6,153.6,1
56890,-31.462736,152.989118,1
122737,-38.322623,144.831653,1
138010,-32.7,152.25,1
54563,-32.7,152.25,1
31347,-32.7,152.25,1
35521,-32.7,152.25,1
93836,-32.7,152.25,1
8002,-53.675534,-72.254558,1
14820,-53.675534,-72.254558,1
35163,-53.65,-72.2334,1
37367,-53.607989,-72.282486,1
81971,-54.2813,-70.9277,1
55429,-54.2813,-70.9277,1
115260,-53.8,-72.12,1
23655,-53.8,-72.12,1
18475,-54.2813,-70.9277,1
22009,-53.8,-72.12,1
5415,-1,-90,1
75009,-28,153.5,1
83826,-28,153.5,1
137008,-25,153.1,1
122002,-25,153.1,1
104958,-1,-90,1
53472,-17.537042,-149.829477,1
120495,-28,153.5,1
60420,-28,153.5,1
145698,-28.6,153.6,1
34196,-28.6,153.6,1
12229,-28,153.5,1
2451,-28.031967,153.474867,1
39137,-31.4,153,1
128563,-1,-90,1
89168,-28.6,153.6,1
45977,-28.6,153.6,1
22751,-28.6,153.6,1
126292,-28,153.5,1
111297,-27.9628,153.4869,1
105154,-25,153.1,1
23829,-25,153.1,1
59809,-19.740531,-174.343758,1
71831,-28.6,153.6,1
102367,-25,153.1,1
145699,-28.6,153.6,1
45489,-28.6,153.6,1
50483,-25,153.1,1
44333,-25,153.1,1
11806,-25,153.1,1
23604,-27.978517,153.546883,1
12909,-27.978517,153.546883,1
93369,-28.6,153.6,1
93368,-28.6,153.6,1
73293,-28.6,153.6,1
72819,-28.6,153.6,1
30055,-28.6,153.6,1
28599,-28.6,153.6,1
101679,-24.958705,153.191646,1
124681,-24.958812,153.190301,1
129242,-24.985211,153.175138,1
136902,-24.983255,153.170306,1
54325,-24.979592,153.140224,1
111778,-24.982295,153.113771,1
33350,-25.032213,153.087104,1
24999,-25.01907,153.062389,1
115734,-28.6,153.6,1
65697,-28,153.5,1
50103,-28.6,153.6,1
26350,-28.6,153.6,1
119088,-25,153.1,1
75571,-25,153.1,1
62747,-25,153.1,1
55915,-25,153.1,1
3808,-28,153.5,1
14927,-24.863166,153.151436,1
98799,-25.066803,153.095079,1
36376,-25,153.1,1
120364,-28.6,153.6,1
63247,-28.6,153.6,1
26857,-28.6,153.6,1
26340,-28.6,153.6,1
59999,-24.944324,153.195123,1
120981,-24.949364,153.192091,1
103967,-24.943689,153.184315,1
22386,-24.944972,153.183749,1
136752,-28.6,153.6,1
41477,-28.6,153.6,1
11633,-24.976328,153.135338,1
29281,-24.980928,153.11854,1
78659,-28.6,153.6,1
9197,-28.6,153.6,1
102612,-28,153.5,1
66826,-28,153.5,1
95412,-18.599096,-174.043852,1
45842,-25,153.1,1
134186,-18.730165,-174.167428,1
96474,-28,153.5,1
66190,-28,153.5,1
49760,-28,153.5,1
12228,-28,153.5,1
43116,-25,153.1,1
40459,-28.6,153.6,1
32309,-28.6,153.6,1
56285,-25,153.1,1
20902,-25,153.1,1
87251,-24.89353,153.192609,1
120074,-24.892026,153.192554,1
94281,-24.967011,153.16624,1
118192,-24.944446,153.147458,1
98124,-28,153.5,1
109040,-25.040268,153.104301,1
135759,-25,153.1,1
51288,-25.040838,153.099625,1
131455,-25.100786,153.060993,1
88886,-25.09781,153.056424,1
121117,-17.65092,-149.426042,1
110445,-17.65092,-149.426042,1
98278,-17.65092,-149.426042,1
131438,-17.494609,-149.857112,1
115747,-28.6,153.6,1
8881,-1,-90,1
51914,-28.6,153.6,1
28619,-28.6,153.6,1
77814,-25,153.1,1
10498,-25,153.1,1
27093,-1.9874,-80.7641,1
64027,-1.555,-80.8223,1
26634,-1.555,-80.8223,1
128697,-2.2679,-81.0176,1
114078,-2.2679,-81.0176,1
120594,-2.2679,-81.0176,1
91235,-2.2679,-81.0176,1
96648,-2.2679,-81.0176,1
74350,-2.2679,-81.0176,1
79882,-2.2679,-81.0176,1
67608,-2.2679,-81.0176,1
49382,-2.2679,-81.0176,1
48751,-2.2679,-81.0176,1
32079,-2.2679,-81.0176,1
30542,-2.2679,-81.0176,1
58972,-17.783333,-149.233333,1
96473,-28,153.5,1
72936,-28,153.5,1
41077,-28,153.5,1
76541,-18.864087,-174.035098,1
132372,-18.663388,-174.119398,1
77857,-28.6,153.6,1
108849,-28.6,153.6,1
84469,-4.1611,-81.2304,1
69390,-4.1611,-81.2304,1
78459,-4.1611,-81.2304,1
70394,-4.1611,-81.2304,1
65891,-4.1611,-81.2304,1
63093,-4.1611,-81.2304,1
63092,-4.1611,-81.2304,1
61287,-4.1611,-81.2304,1
61286,-4.1611,-81.2304,1
61758,-4.1611,-81.2304,1
61757,-4.1611,-81.2304,1
59452,-4.1611,-81.2304,1
54952,-4.1611,-81.2304,1
58513,-4.1611,-81.2304,1
43203,-19.04,-169.94,1
58518,-25,153.1,1
131682,-17.739138,-149.582449,1
93201,-25,153.1,1
137464,-32.790937,152.109268,1
84269,-32.698142,152.246358,1
80356,-32.700619,152.245749,1
88364,-32.72295,152.231808,1
142612,-32.729013,152.226992,1
116374,-32.73435,152.264415,1
104455,-32.733528,152.236103,1
42785,-32.733641,152.235958,1
17469,-32.701659,152.244622,1
86544,-32.72485,152.240021,1
47844,-32.736269,152.231955,1
31498,-32.716787,152.244333,1
5316,-32.757735,152.233313,1
12880,-32.717706,152.276095,1
84267,-32.725523,152.269238,1
59874,-32.726702,152.268598,1
84881,-32.726759,152.268565,1
48491,-32.71416,152.250901,1
2430,-32.678005,152.269452,1
74674,-32.726341,152.234569,1
111718,-32.716357,152.255872,1
135918,-32.728039,152.242362,1
13120,-32.74133,152.2386,1
97159,-32.734729,152.233782,1
128462,-32.71704,152.267795,1
105805,-32.717218,152.26768,1
48490,-32.717348,152.267573,1
110138,-32.725395,152.247292,1
136850,-32.757403,152.213854,1
88193,-28,153.5,1
74673,-32.738539,152.222986,1
124011,-32.751105,152.207592,1
15187,-32.752416,152.205173,1
99671,-32.7,152.25,1
86458,-32.7,152.25,1
61447,-32.7,152.25,1
25469,-38.497459,145.129991,1
85925,-38.531042,145.098796,1
43230,-32.7,152.25,1
76149,-53.675534,-72.254558,1
143299,-53.675534,-72.254558,1
115999,-53.84,-71.95,1
142239,-53.675534,-72.254558,1
134788,-53.675534,-72.254558,1
25338,-53.675534,-72.254558,1
29395,-53.675534,-72.254558,1
35164,-53.8668,-71.9834,1
140928,-53.8169,-72.0335,1
122374,-53.8169,-72.0335,1
85714,-53.7669,-72.1334,1
79361,-53.7001,-72.1834,1
2048,-53.8336,-72.1835,1
2049,-53.8501,-72.1835,1
42428,-53.6594,-72.2334,1
63497,-53.6336,-72.2335,1
127137,-53.675534,-72.254558,1
74869,-53.675534,-72.254558,1
66348,-53.675534,-72.254558,1
39820,-53.675534,-72.254558,1
91318,-25,153.1,1
64150,-32.7,152.25,1
34151,-26.66,153.14,1
52350,-14.33,-170.67,1
27247,-14.33,-170.67,1
92702,-25,153.1,1
44418,-25,153.1,1
13128,-25,153.1,1
72752,-14.33,-170.67,1
66426,-14.33,-170.67,1
85945,-28.6,153.6,1
131727,-28.6,153.6,1
88238,-28.6,153.6,1
64467,-28.6,153.6,1
46787,-28.6,153.6,1
33694,-28,153.5,1
50929,-18.61,-174.03,1
31563,-18.61,-174.03,1
107084,-28.6,153.6,1
46044,-28.6,153.6,1
8720,-28.6,153.6,1
91788,-28,153.5,1
117540,-28.6,153.6,1
121330,-28.6,153.6,1
66556,-25,153.1,1
141467,-17.723584,-145.301437,1
125331,-17.723584,-145.301437,1
34026,-17.723584,-145.301437,1
131250,-28.6,153.6,1
88235,-28.6,153.6,1
45984,-28.6,153.6,1
36965,-28.6,153.6,1
33660,-28.6,153.6,1
134662,-18.61,-174.03,1
114346,-28.6,153.6,1
61895,-28.6,153.6,1
108847,-28.6,153.6,1
32989,-4.1611,-81.2304,1
29874,-4.1611,-81.2304,1
29400,-4.1611,-81.2304,1
27628,-4.1611,-81.2304,1
17131,-4.1611,-81.2304,1
15397,-4.1611,-81.2304,1
10313,-4.1611,-81.2304,1
10301,-4.1611,-81.2304,1
8553,-4.1611,-81.2304,1
9466,-4.1611,-81.2304,1
14321,-28.6,153.6,1
104486,-28,153.5,1
25829,-28,153.5,1
83176,-28.6,153.6,1
79639,-28.6,153.6,1
52418,-28.6,153.6,1
130004,-28.6,153.6,1
21850,-28,153.5,1
111580,-28.6,153.6,1
74246,-28,153.5,1
92878,-28.6,153.6,1
37015,-28.6,153.6,1
25828,-28,153.5,1
10644,-28,153.5,1
54123,-28.6,153.6,1
8209,-28.6,153.6,1
80112,-28.6,153.6,1
130476,-28.6,153.6,1
130,-28.6,153.6,1
143606,-28,153.5,1
27745,-28,153.5,1
99005,-1.3,-81,1
86088,-28,153.5,1
3661,-28.6,153.6,1
144962,-28,153.5,1
119033,-28.6,153.6,1
107874,-28,153.5,1
22912,-28,153.5,1
22911,-28,153.5,1
27789,-28.6,153.6,1
26534,-28,153.5,1
126063,-28.6,153.6,1
37013,-28.6,153.6,1
127754,-28.6,153.6,1
4280,-28,153.5,1
102500,-28.6,153.6,1
53992,-53.675534,-72.254558,1
63618,-54.863,-68.127,1
38099,-54.863,-68.127,1
67828,-28.6,153.6,1
136730,-28.6,153.6,1
130447,-28.6,153.6,1
125511,-28.6,153.6,1
121328,-28.6,153.6,1
12750,-28.6,153.6,1
134843,-25,153.1,1
135819,-28.6,153.6,1
116603,-25,153.1,1
9710,-28.6,153.6,1
103744,-25,153.1,1
83312,-28.6,153.6,1
72247,-25,153.1,1
1781,-28.6,153.6,1
10555,-37.107491,149.960804,1
59600,-28.6,153.6,1
132104,-25,153.1,1
54121,-28.6,153.6,1
93766,-25,153.1,1
105231,-37.104479,150.049553,1
54577,-28.6,153.6,1
27218,-25,153.1,1
108938,-37.101194,149.943273,1
125874,-25,153.1,1
144586,-17.65092,-149.426042,1
62865,-24.958478,153.192254,1
6006,-24.966166,153.167201,1
100910,-24.966502,153.166962,1
112347,-24.96996,153.143292,1
118392,-25,153.1,1
112801,-25,153.1,1
92187,-25,153.1,1
78043,-24.931518,153.22446,1
97145,-24.934229,153.224163,1
127873,-24.95205,153.221061,1
21267,-24.953281,153.167616,1
122505,-25,153.1,1
107030,-25,153.1,1
42775,-24.933792,153.206906,1
89479,-24.944046,153.200049,1
13843,-24.960802,153.1944,1
45454,-25,153.1,1
112351,-24.913498,153.191496,1
82246,-24.987225,153.11182,1
76085,-24.987225,153.11182,1
49417,-24.987225,153.11182,1
1136,-25,153.1,1
102614,-28.6,153.6,1
85829,-25,153.1,1
135587,-17.537042,-149.829477,1
88548,-17.537042,-149.829477,1
68610,-17.537042,-149.829477,1
67159,-17.537042,-149.829477,1
53479,-17.537042,-149.829477,1
4488,-25,153.1,1
60574,-24.917482,153.171607,1
1923,-24.952935,153.167974,1
71690,-25,153.1,1
19006,-25.06042,153.06047,1
134375,-25.108484,153.033489,1
85485,-28.6,153.6,1
75159,-24.968001,153.188308,1
26476,-24.852393,153.145393,1
127872,-24.879441,153.189123,1
26971,-25.087736,153.082154,1
80343,-24.930409,153.21551,1
36109,-24.946464,153.213526,1
19731,-24.952471,153.211133,1
88354,-24.948184,153.183483,1
127871,-24.902021,153.181367,1
123245,-24.948271,153.178133,1
141057,-25,153.1,1
108230,-25,153.1,1
61542,-24.943768,153.171373,1
88357,-24.987756,153.119832,1
80342,-24.984104,153.167407,1
11325,-25,153.1,1
135919,-28.6,153.6,1
132682,-28.6,153.6,1
127296,-28.6,153.6,1
66383,-25,153.1,1
25367,-25,153.1,1
48639,-18.69535,-173.973218,1
116137,-25,153.1,1
62933,-18.69535,-173.973218,1
119728,-25,153.1,1
86909,-28.6,153.6,1
22272,-28.6,153.6,1
5053,-28.6,153.6,1
66021,-28.6,153.6,1
61411,-28.6,153.6,1
95377,-25,153.1,1
143789,-17.537042,-149.829477,1
99549,-17.537042,-149.829477,1
90363,-17.537042,-149.829477,1
83533,-17.537042,-149.829477,1
62541,-17.537042,-149.829477,1
36796,-17.537042,-149.829477,1
14816,-17.537042,-149.829477,1
130249,-1.9874,-80.7641,1
58430,-1.9384,-80.7731,1
129297,-2.2679,-81.0176,1
121774,-2.2679,-81.0176,1
86207,-2.2679,-81.0176,1
77566,-2.2679,-81.0176,1
60102,-2.2679,-81.0176,1
51059,-2.2679,-81.0176,1
29805,-2.2679,-81.0176,1
11217,-2.2679,-81.0176,1
8945,-2.2679,-81.0176,1
881,-2.2679,-81.0176,1
63444,-18.609891,-174.023656,1
61603,-18.611948,-174.028403,1
55126,-28.6,153.6,1
106593,-28.6,153.6,1
84915,-25,153.1,1
82646,-25,153.1,1
25797,-25,153.1,1
141729,-28.6,153.6,1
99389,-28.6,153.6,1
16481,-28.6,153.6,1
145993,-25,153.1,1
105119,-25,153.1,1
110668,-28.6,153.6,1
98453,-28.6,153.6,1
132719,-28.6,153.6,1
102973,-28.6,153.6,1
135246,-25,153.1,1
108720,-25,153.1,1
54457,-25,153.1,1
8026,-25,153.1,1
29419,-25,153.1,1
62766,-28.6,153.6,1
77199,-25,153.1,1
115223,-28.6,153.6,1
109856,-28.6,153.6,1
48247,-28.6,153.6,1
20551,-28.6,153.6,1
100165,-28.6,153.6,1
72322,-28.6,153.6,1
44458,-4.1611,-81.2304,1
34483,-4.1611,-81.2304,1
21007,-4.1611,-81.2304,1
20999,-4.1611,-81.2304,1
28866,-4.1611,-81.2304,1
11204,-4.1611,-81.2304,1
18535,-4.1611,-81.2304,1
2057,-4.1611,-81.2304,1
134987,-28.6,153.6,1
91004,-28.6,153.6,1
40006,-28.6,153.6,1
145718,-28.6,153.6,1
4144,-25,153.1,1
34216,-32.7,152.25,1
138971,-28.6,153.6,1
17863,-28.6,153.6,1
124471,-25,153.1,1
20901,-25,153.1,1
91558,-28.6,153.6,1
106609,-32.7,152.25,1
52750,-43.05974,147.415525,1
116702,-28.6,153.6,1
95230,-28.6,153.6,1
67810,-28.6,153.6,1
143264,-24.987225,153.11182,1
37647,-24.987225,153.11182,1
74682,-25,153.1,1
138186,-25,153.1,1
135243,-25,153.1,1
96448,-25,153.1,1
22621,-25,153.1,1
37044,-28.6,153.6,1
17339,-28.6,153.6,1
136596,-25,153.1,1
37575,-25,153.1,1
58153,-28,153.5,1
109784,-28,153.5,1
83548,-25,153.1,1
131062,-4.1611,-81.2304,1
125344,-4.1611,-81.2304,1
101287,-4.1611,-81.2304,1
101819,-4.1611,-81.2304,1
96797,-4.1611,-81.2304,1
86746,-4.1611,-81.2304,1
85281,-4.1611,-81.2304,1
74427,-4.1611,-81.2304,1
74426,-4.1611,-81.2304,1
74425,-4.1611,-81.2304,1
73119,-4.1611,-81.2304,1
73110,-4.1611,-81.2304,1
14429,-25,153.1,1
109647,-17.537042,-149.829477,1
9018,-17.537042,-149.829477,1
104967,-18.69535,-173.973218,1
138417,-25,153.1,1
9581,-25,153.1,1
21834,-28.6,153.6,1
117390,-25,153.1,1
41583,-25,153.1,1
33296,-25,153.1,1
419,-25,153.1,1
88680,-28.6,153.6,1
61458,-19.04,-169.94,1
135999,-25,153.1,1
52841,-25,153.1,1
143088,-25,153.1,1
136350,-25,153.1,1
117645,-25,153.1,1
116942,-25,153.1,1
99097,-25,153.1,1
82002,-25,153.1,1
38111,-25,153.1,1
29199,-25,153.1,1
29197,-25,153.1,1
47759,-19.04,-169.94,1
125091,-25,153.1,1
125090,-25,153.1,1
109311,-25,153.1,1
95801,-25,153.1,1
92977,-25,153.1,1
83777,-25,153.1,1
42771,-25,153.1,1
9285,-25,153.1,1
140304,-25,153.1,1
130106,-25,153.1,1
117979,-25,153.1,1
116938,-25,153.1,1
95777,-25,153.1,1
54241,-25,153.1,1
23516,-25,153.1,1
12137,-25,153.1,1
56902,-19.04,-169.94,1
96193,-28.6,153.6,1
136426,-25,153.1,1
135173,-25,153.1,1
46177,-25,153.1,1
15662,-25,153.1,1
8325,-25,153.1,1
108423,-19.04,-169.94,1
67384,-28.6,153.6,1
52967,-28.6,153.6,1
144194,-25,153.1,1
42303,-25,153.1,1
89894,-25,153.1,1
85358,-25,153.1,1
128277,-19.04,-169.94,1
54614,-28.6,153.6,1
139645,-25,153.1,1
112915,-25,153.1,1
101992,-28.6,153.6,1
75618,-28.6,153.6,1
29117,-28.6,153.6,1
20070,-28.6,153.6,1
15201,-28.6,153.6,1
128428,-25,153.1,1
108490,-25,153.1,1
20397,-25,153.1,1
132460,-2.2679,-81.0176,1
123366,-2.2679,-81.0176,1
125256,-2.2679,-81.0176,1
119542,-2.2679,-81.0176,1
97753,-2.2679,-81.0176,1
95018,-2.2679,-81.0176,1
40253,-2.2679,-81.0176,1
21487,-2.2679,-81.0176,1
44987,-28.6,153.6,1
70022,-25,153.1,1
56838,-25,153.1,1
34641,-25,153.1,1
80042,-25,153.1,1
49564,-25,153.1,1
17700,-25,153.1,1
17297,-25,153.1,1
128813,-17.537042,-149.829477,1
65367,-17.537042,-149.829477,1
34743,-28.6,153.6,1
88670,-25,153.1,1
17800,-25,153.1,1
35893,-25,153.1,1
105143,-25,153.1,1
6257,-25,153.1,1
82506,-28.6,153.6,1
43705,-28.6,153.6,1
61391,-25,153.1,1
37605,-25,153.1,1
4611,-28.6,153.6,1
103852,-28.6,153.6,1
85487,-28.6,153.6,1
72820,-28.6,153.6,1
17837,-28.6,153.6,1
54014,-25,153.1,1
102977,-28.6,153.6,1
20567,-28.6,153.6,1
2299,-28.6,153.6,1
44291,-25,153.1,1
131721,-28.6,153.6,1
133866,-25,153.1,1
65909,-25,153.1,1
74186,-38.297817,144.978949,1
143967,-28.6,153.6,1
46914,-28.6,153.6,1
53671,-28.6,153.6,1
114741,-18.602512,-174.034239,1
32306,-28.6,153.6,1
10484,-28.6,153.6,1
28456,-25,153.1,1
10666,-18.602512,-174.034239,1
26756,-25,153.1,1
90698,-18.663388,-174.119398,1
132212,-28.6,153.6,1
125977,-28.6,153.6,1
105140,-25,153.1,1
131240,-28.6,153.6,1
120693,-25,153.1,1
126874,-28.6,153.6,1
33703,-28.6,153.6,1
1343,-28.6,153.6,1
138062,-28.6,153.6,1
136754,-28.6,153.6,1
104319,-28.6,153.6,1
83729,-28.6,153.6,1
132490,-29.0615,-71.5329,1
44767,-29.0615,-71.5329,1
131053,-4.1611,-81.2304,1
123447,-4.1611,-81.2304,1
114160,-4.1611,-81.2304,1
79472,-4.1611,-81.2304,1
57986,-4.1611,-81.2304,1
21641,-4.1611,-81.2304,1
19420,-4.1611,-81.2304,1
99258,-28.6,153.6,1
24101,-28.6,153.6,1
33678,-28.6,153.6,1
123475,-25,153.1,1
115767,-28.6,153.6,1
99245,-28.6,153.6,1
145117,-27.852296,153.476439,1
56388,-28.6,153.6,1
10481,-28.6,153.6,1
106081,-28.6,153.6,1
136259,-28.6,153.6,1
16564,-28.6,153.6,1
126833,-28.6,153.6,1
13738,-28.6,153.6,1
80940,-28.6,153.6,1
21047,-28.6,153.6,1
74083,-28.6,153.6,1
6340,-28.6,153.6,1
83204,-28.6,153.6,1
29394,-53.675534,-72.254558,1
1607,-53.727135,-72.198286,1
13959,-53.718222,-72.209573,1
25990,-53.689744,-72.223864,1
94342,-53.767,-72.15,1
124069,-53.72,-72.1783,1
93622,-53.661,-72.1897,1
143691,-53.846,-72.1936,1
113712,-53.675534,-72.254558,1
28572,-43.25,147.6,1
121921,-25,153.1,1
101486,-28.6,153.6,1
50619,-28.6,153.6,1
49605,-28.6,153.6,1
87539,-17.469435,-149.856882,1
131052,-25,153.1,1
58503,-25,153.1,1
145555,-17.5,-149.7,1
142904,-14.33,-170.67,1
25424,-14.33,-170.67,1
93129,-28,153.5,1
133407,-14.33,-170.67,1
86809,-14.33,-170.67,1
51336,-14.33,-170.67,1
34679,-28.6,153.6,1
45413,-14.33,-170.67,1
1239,-14.33,-170.67,1
142509,-28.6,153.6,1
1238,-14.33,-170.67,1
131051,-25,153.1,1
51407,-28.6,153.6,1
120352,-28.6,153.6,1
45985,-28.6,153.6,1
142969,-28.6,153.6,1
41076,-28,153.5,1
39500,-28,153.5,1
143965,-28.6,153.6,1
58642,-28.6,153.6,1
87784,-28.6,153.6,1
19646,-28.6,153.6,1
19645,-28.6,153.6,1
134378,-25,153.1,1
68748,-28.6,153.6,1
44477,-28.6,153.6,1
18151,-17.537042,-149.829477,1
54321,-18.61,-174.03,1
120031,-28,153.5,1
121582,-28,153.5,1
15442,-25,153.1,1
74138,-28.6,153.6,1
118162,-28,153.5,1
57360,-28.6,153.6,1
97492,-28.6,153.6,1
141174,-28.6,153.6,1
128186,-28.6,153.6,1
139375,-28,153.5,1
20248,-28,153.5,1
1992,-18.609996,-174.030463,1
82375,-28.6,153.6,1
66016,-28.6,153.6,1
27310,-28.6,153.6,1
145836,-27.9891,153.50775,1
86089,-28,153.5,1
73556,-28,153.5,1
123498,-25,153.1,1
86434,-28.6,153.6,1
139458,-25,153.1,1
51569,-28.0086,153.549683,1
138774,-29.0615,-71.5329,1
140003,-4.1611,-81.2304,1
140000,-4.1611,-81.2304,1
134319,-4.1611,-81.2304,1
130308,-4.1611,-81.2304,1
