time,latitude,longitude,sstMasked
UTC,degrees_north,degrees_east,degree_C
2022-06-05T12:00:00Z,49.1875,-58.97917,7.0
2022-06-05T12:00:00Z,49.1875,-58.9375,7.3999996
2022-06-05T12:00:00Z,49.1875,-58.89583,7.7599998
2022-06-05T12:00:00Z,49.1875,-58.85417,8.4
2022-06-05T12:00:00Z,49.1875,-58.8125,8.255
2022-06-05T12:00:00Z,49.1875,-58.77083,8.01
2022-06-05T12:00:00Z,49.1875,-58.72917,7.18
2022-06-05T12:00:00Z,49.1875,-58.6875,7.2749996
2022-06-05T12:00:00Z,49.1875,-58.64583,7.515
2022-06-05T12:00:00Z,49.1875,-58.60417,7.6949997
2022-06-05T12:00:00Z,49.14583,-66.81249,9.28
2022-06-05T12:00:00Z,49.14583,-66.77083,9.175
2022-06-05T12:00:00Z,49.14583,-66.72916,9.13
2022-06-05T12:00:00Z,49.14583,-66.68749,8.915
2022-06-05T12:00:00Z,49.14583,-66.64583,8.615
2022-06-05T12:00:00Z,49.14583,-66.60416,8.28
2022-06-05T12:00:00Z,49.14583,-66.56249,8.335
2022-06-05T12:00:00Z,49.14583,-66.52083,8.41
2022-06-05T12:00:00Z,49.14583,-66.47916,8.485
2022-06-05T12:00:00Z,49.14583,-66.43749,8.5
2022-06-05T12:00:00Z,49.14583,-66.39583,NaN
2022-06-05T12:00:00Z,49.14583,-66.35416,NaN
2022-06-05T12:00:00Z,49.14583,-66.31249,NaN
2022-06-05T12:00:00Z,49.14583,-66.27083,NaN
2022-06-05T12:00:00Z,49.14583,-66.22916,NaN
2022-06-05T12:00:00Z,49.14583,-66.18749,NaN
2022-06-05T12:00:00Z,49.14583,-66.14583,NaN
2022-06-05T12:00:00Z,49.14583,-66.10416,NaN
2022-06-05T12:00:00Z,49.14583,-66.06249,NaN
2022-06-05T12:00:00Z,49.14583,-66.02083,NaN
2022-06-05T12:00:00Z,49.14583,-65.97916,NaN
2022-06-05T12:00:00Z,49.14583,-65.93749,NaN
2022-06-05T12:00:00Z,49.14583,-65.89583,NaN
2022-06-05T12:00:00Z,49.14583,-65.85416,NaN
2022-06-05T12:00:00Z,49.14583,-65.81249,NaN
2022-06-05T12:00:00Z,49.14583,-65.77083,NaN
2022-06-05T12:00:00Z,49.14583,-65.72916,NaN
2022-06-05T12:00:00Z,49.14583,-65.68749,NaN
2022-06-05T12:00:00Z,49.14583,-65.64583,NaN
2022-06-05T12:00:00Z,49.14583,-65.60416,NaN
2022-06-05T12:00:00Z,49.14583,-65.56249,NaN
2022-06-05T12:00:00Z,49.14583,-65.52083,NaN
2022-06-05T12:00:00Z,49.14583,-65.47916,NaN
2022-06-05T12:00:00Z,49.14583,-65.43749,NaN
2022-06-05T12:00:00Z,49.14583,-65.39583,NaN
2022-06-05T12:00:00Z,49.14583,-65.35416,NaN
2022-06-05T12:00:00Z,49.14583,-65.31249,NaN
2022-06-05T12:00:00Z,49.14583,-65.27083,NaN
2022-06-05T12:00:00Z,49.14583,-65.22916,NaN
2022-06-05T12:00:00Z,49.14583,-65.18749,NaN
2022-06-05T12:00:00Z,49.14583,-65.14583,NaN
2022-06-05T12:00:00Z,49.14583,-65.10416,NaN
2022-06-05T12:00:00Z,49.14583,-65.06249,NaN
2022-06-05T12:00:00Z,49.14583,-65.02083,NaN
2022-06-05T12:00:00Z,49.14583,-64.97916,NaN
2022-06-05T12:00:00Z,49.14583,-64.93749,NaN
2022-06-05T12:00:00Z,49.14583,-64.89583,NaN
2022-06-05T12:00:00Z,49.14583,-64.85416,NaN
2022-06-05T12:00:00Z,49.14583,-64.81249,NaN
2022-06-05T12:00:00Z,49.14583,-64.77083,10.54
2022-06-05T12:00:00Z,49.14583,-64.72916,9.139999
2022-06-05T12:00:00Z,49.14583,-64.68749,9.139999
2022-06-05T12:00:00Z,49.14583,-64.64583,9.11
2022-06-05T12:00:00Z,49.14583,-64.60416,9.07
2022-06-05T12:00:00Z,49.14583,-64.56249,8.639999
2022-06-05T12:00:00Z,49.14583,-64.52083,8.855
2022-06-05T12:00:00Z,49.14583,-64.47916,9.065
2022-06-05T12:00:00Z,49.14583,-64.43749,9.995
2022-06-05T12:00:00Z,49.14583,-64.39583,10.385
2022-06-05T12:00:00Z,49.14583,-64.35416,10.86
2022-06-05T12:00:00Z,49.14583,-64.31249,10.639999
2022-06-05T12:00:00Z,49.14583,-64.27083,10.295
2022-06-05T12:00:00Z,49.14583,-64.22916,9.889999
2022-06-05T12:00:00Z,49.14583,-64.18749,8.95
2022-06-05T12:00:00Z,49.14583,-64.14583,8.6449995
2022-06-05T12:00:00Z,49.14583,-64.10416,8.295
2022-06-05T12:00:00Z,49.14583,-64.06249,8.485
2022-06-05T12:00:00Z,49.14583,-64.02083,8.525
2022-06-05T12:00:00Z,49.14583,-63.97917,8.53
2022-06-05T12:00:00Z,49.14583,-63.9375,8.38
2022-06-05T12:00:00Z,49.14583,-63.89583,8.525
2022-06-05T12:00:00Z,49.14583,-63.85417,8.965
2022-06-05T12:00:00Z,49.14583,-63.8125,9.054999
2022-06-05T12:00:00Z,49.14583,-63.77083,9.12
2022-06-05T12:00:00Z,49.14583,-63.72917,9.245
2022-06-05T12:00:00Z,49.14583,-63.6875,9.095
2022-06-05T12:00:00Z,49.14583,-63.64583,9.025
2022-06-05T12:00:00Z,49.14583,-63.60417,9.025
2022-06-05T12:00:00Z,49.14583,-63.5625,8.87
2022-06-05T12:00:00Z,49.14583,-63.52083,8.76
2022-06-05T12:00:00Z,49.14583,-63.47917,8.82
2022-06-05T12:00:00Z,49.14583,-63.4375,8.95
2022-06-05T12:00:00Z,49.14583,-63.39583,9.08
2022-06-05T12:00:00Z,49.14583,-63.35417,10.804999
2022-06-05T12:00:00Z,49.14583,-63.3125,9.95
2022-06-05T12:00:00Z,49.14583,-63.27083,9.469999
2022-06-05T12:00:00Z,49.14583,-63.22917,11.775
2022-06-05T12:00:00Z,49.14583,-63.1875,11.88
2022-06-05T12:00:00Z,49.14583,-63.14583,11.844999
2022-06-05T12:00:00Z,49.14583,-63.10417,11.71
2022-06-05T12:00:00Z,49.14583,-63.0625,9.705
2022-06-05T12:00:00Z,49.14583,-63.02083,9.059999
2022-06-05T12:00:00Z,49.14583,-62.97917,9.79
2022-06-05T12:00:00Z,49.14583,-62.9375,10.28
2022-06-05T12:00:00Z,49.14583,-62.89583,10.0
2022-06-05T12:00:00Z,49.14583,-62.85417,10.0
2022-06-05T12:00:00Z,49.14583,-62.8125,7.49
2022-06-05T12:00:00Z,49.14583,-62.77083,7.43
2022-06-05T12:00:00Z,49.14583,-62.72917,8.13
2022-06-05T12:00:00Z,49.14583,-62.6875,8.75
2022-06-05T12:00:00Z,49.14583,-62.64583,NaN
2022-06-05T12:00:00Z,49.14583,-62.60417,NaN
2022-06-05T12:00:00Z,49.14583,-62.5625,NaN
2022-06-05T12:00:00Z,49.14583,-62.52083,NaN
2022-06-05T12:00:00Z,49.14583,-62.47917,NaN
2022-06-05T12:00:00Z,49.14583,-62.4375,NaN
2022-06-05T12:00:00Z,49.14583,-62.39583,NaN
2022-06-05T12:00:00Z,49.14583,-62.35417,NaN
2022-06-05T12:00:00Z,49.14583,-62.3125,NaN
2022-06-05T12:00:00Z,49.14583,-62.27083,NaN
2022-06-05T12:00:00Z,49.14583,-62.22917,NaN
2022-06-05T12:00:00Z,49.14583,-62.1875,NaN
2022-06-05T12:00:00Z,49.14583,-62.14583,NaN
2022-06-05T12:00:00Z,49.14583,-62.10417,NaN
2022-06-05T12:00:00Z,49.14583,-62.0625,NaN
2022-06-05T12:00:00Z,49.14583,-62.02083,NaN
2022-06-05T12:00:00Z,49.14583,-61.97917,NaN
2022-06-05T12:00:00Z,49.14583,-61.9375,NaN
2022-06-05T12:00:00Z,49.14583,-61.89583,NaN
2022-06-05T12:00:00Z,49.14583,-61.85417,NaN
2022-06-05T12:00:00Z,49.14583,-61.8125,NaN
2022-06-05T12:00:00Z,49.14583,-61.77083,NaN
2022-06-05T12:00:00Z,49.14583,-61.72917,6.785
2022-06-05T12:00:00Z,49.14583,-61.6875,6.785
